order_id,order_date,ship_date,Category,sub_category,Region,Sales,Profit,Quantity
US-2017-167920,2017-12-09,2017-12-12,Office Supplies,Binders,South,15.92,7.4824,4
US-2017-167920,2017-12-09,2017-12-12,Technology,Accessories,South,146.45,48.3285,5
US-2017-167920,2017-12-09,2017-12-12,Office Supplies,Storage,South,15.14,0.6056,1
US-2017-167920,2017-12-09,2017-12-12,Office Supplies,Labels,South,5.76,2.6496,2
US-2017-167920,2017-12-09,2017-12-12,Technology,Copiers,South,1399.98,629.991,2
CA-2016-162383,2016-09-05,2016-09-11,Office Supplies,Binders,East,8.952,-7.46,2
CA-2016-162383,2016-09-05,2016-09-11,Office Supplies,Binders,East,8.856,-6.4944,6
CA-2016-162383,2016-09-05,2016-09-11,Furniture,Chairs,East,85.246,-1.2178,2
CA-2014-125731,2014-09-10,2014-09-16,Office Supplies,Envelopes,West,21.728,7.6048,7
CA-2014-125731,2014-09-10,2014-09-16,Furniture,Chairs,West,1487.04,148.704,5
US-2017-106145,2017-09-26,2017-09-26,Office Supplies,Envelopes,West,71.88,33.0648,6
US-2017-106145,2017-09-26,2017-09-26,Furniture,Furnishings,West,9.24,2.9568,3
US-2017-106145,2017-09-26,2017-09-26,Office Supplies,Paper,West,35.88,16.146,6
US-2017-106145,2017-09-26,2017-09-26,Office Supplies,Binders,West,17.04,5.538,3
US-2017-106145,2017-09-26,2017-09-26,Office Supplies,Binders,West,931.176,314.2719,3
CA-2016-107146,2016-06-17,2016-06-19,Furniture,Furnishings,West,266.352,-13.3176,3
CA-2016-107146,2016-06-17,2016-06-19,Furniture,Chairs,West,483.136,54.3528,4
US-2017-134642,2017-02-25,2017-03-01,Furniture,Chairs,South,196.784,-22.1382,2
US-2017-134642,2017-02-25,2017-03-01,Furniture,Bookcases,South,231.92,5.798,5
US-2017-160143,2017-03-31,2017-04-07,Office Supplies,Supplies,West,29.7,8.019,3
CA-2017-103415,2017-12-03,2017-12-08,Furniture,Furnishings,Central,13.592,-14.2716,2
CA-2016-106460,2016-02-19,2016-02-22,Office Supplies,Paper,West,70.88,33.3136,2
US-2017-112347,2017-12-02,2017-12-06,Office Supplies,Storage,West,114.288,12.8574,1
US-2017-112347,2017-12-02,2017-12-06,Office Supplies,Binders,West,36.624,-24.416,8
US-2017-112347,2017-12-02,2017-12-06,Furniture,Bookcases,West,242.352,-363.528,8
US-2017-112347,2017-12-02,2017-12-06,Technology,Phones,West,49.616,4.9616,2
US-2017-112347,2017-12-02,2017-12-06,Furniture,Furnishings,West,508.704,0,6
US-2017-112347,2017-12-02,2017-12-06,Technology,Phones,West,57.36,-14.34,6
US-2017-112347,2017-12-02,2017-12-06,Furniture,Chairs,West,906.68,68.001,5
CA-2014-103492,2014-10-10,2014-10-15,Technology,Phones,Central,719.952,71.9952,6
CA-2014-103492,2014-10-10,2014-10-15,Technology,Phones,Central,755.944,66.1451,7
CA-2014-103492,2014-10-10,2014-10-15,Office Supplies,Binders,Central,11.98,-19.168,5
CA-2014-103492,2014-10-10,2014-10-15,Office Supplies,Binders,Central,0.898,-1.5715,1
CA-2016-136595,2016-09-05,2016-09-07,Furniture,Furnishings,Central,21.204,-11.6622,3
CA-2014-140396,2014-11-20,2014-11-25,Office Supplies,Envelopes,East,34.74,17.37,3
CA-2014-140396,2014-11-20,2014-11-25,Technology,Phones,East,833.94,216.8244,6
CA-2014-140396,2014-11-20,2014-11-25,Office Supplies,Binders,East,12.96,4.536,3
CA-2014-140396,2014-11-20,2014-11-25,Office Supplies,Paper,East,25.92,12.4416,4
CA-2014-114181,2014-05-10,2014-05-14,Furniture,Bookcases,East,349.965,-216.9783,7
CA-2014-114181,2014-05-10,2014-05-14,Office Supplies,Art,East,22.32,5.301,5
CA-2017-159506,2017-11-27,2017-12-02,Office Supplies,Paper,Central,158.28,72.8088,6
CA-2017-159506,2017-11-27,2017-12-02,Office Supplies,Binders,Central,497.94,224.073,3
US-2014-137155,2014-11-01,2014-11-05,Office Supplies,Appliances,East,533.94,154.8426,3
US-2014-137155,2014-11-01,2014-11-05,Office Supplies,Paper,East,167.94,82.2906,3
US-2014-137155,2014-11-01,2014-11-05,Furniture,Furnishings,East,31.68,9.8208,6
CA-2016-105746,2016-12-30,2017-01-01,Furniture,Chairs,East,170.786,0,1
US-2016-104815,2016-09-03,2016-09-07,Furniture,Bookcases,Central,198.744,0,4
CA-2017-157672,2017-10-05,2017-10-07,Technology,Accessories,West,63.824,13.5626,2
US-2016-166660,2016-01-30,2016-02-01,Furniture,Chairs,West,435.168,-59.8356,4
US-2016-166660,2016-01-30,2016-02-01,Furniture,Bookcases,West,48.58,7.7728,1
CA-2017-140802,2017-04-21,2017-04-23,Technology,Accessories,Central,47.976,8.3958,3
CA-2017-140802,2017-04-21,2017-04-23,Office Supplies,Paper,Central,20.736,7.2576,4
CA-2014-133830,2014-12-05,2014-12-10,Office Supplies,Art,West,26.46,11.907,9
CA-2014-133830,2014-12-05,2014-12-10,Office Supplies,Paper,West,49.12,23.0864,4
CA-2014-133830,2014-12-05,2014-12-10,Office Supplies,Fasteners,West,15,7.2,3
CA-2014-100916,2014-10-21,2014-10-26,Office Supplies,Storage,South,194.7,9.735,5
CA-2014-100916,2014-10-21,2014-10-26,Furniture,Tables,South,591.32,112.3508,4
CA-2014-100916,2014-10-21,2014-10-26,Office Supplies,Art,South,2.84,0.8804,1
CA-2015-129532,2015-12-08,2015-12-12,Office Supplies,Storage,West,221.96,4.4392,2
CA-2015-129532,2015-12-08,2015-12-12,Technology,Accessories,West,236,40.12,4
CA-2014-134726,2014-11-02,2014-11-07,Technology,Accessories,West,41.94,15.0984,2
CA-2014-134726,2014-11-02,2014-11-07,Technology,Phones,West,52.792,4.6193,1
CA-2016-138597,2016-12-18,2016-12-21,Furniture,Chairs,Central,563.94,112.788,3
CA-2015-123113,2015-11-23,2015-11-27,Office Supplies,Appliances,East,2625.12,735.0336,8
CA-2015-123113,2015-11-23,2015-11-27,Office Supplies,Art,East,17.94,4.485,3
CA-2015-169656,2015-08-13,2015-08-16,Office Supplies,Storage,East,422.856,15.8571,3
CA-2015-142734,2015-04-16,2015-04-21,Furniture,Chairs,East,127.764,2.8392,2
CA-2014-163223,2014-03-21,2014-03-25,Technology,Phones,South,3499.93,909.9818,7
CA-2014-163223,2014-03-21,2014-03-25,Office Supplies,Labels,South,14.4,6.624,5
CA-2014-163223,2014-03-21,2014-03-25,Office Supplies,Paper,South,122.97,60.2553,3
CA-2014-163223,2014-03-21,2014-03-25,Office Supplies,Art,South,9.32,2.7028,4
CA-2014-163223,2014-03-21,2014-03-25,Office Supplies,Binders,South,122.94,59.0112,3
CA-2017-122945,2017-11-16,2017-11-22,Furniture,Furnishings,West,17.31,5.193,3
CA-2015-139738,2015-09-25,2015-09-29,Office Supplies,Art,Central,128.744,12.8744,7
CA-2016-158778,2016-09-05,2016-09-09,Furniture,Furnishings,East,58.248,11.6496,9
CA-2016-158778,2016-09-05,2016-09-09,Furniture,Chairs,East,71.246,-19.3382,2
CA-2016-158778,2016-09-05,2016-09-09,Office Supplies,Art,East,7.872,0.5904,3
CA-2016-158778,2016-09-05,2016-09-09,Furniture,Chairs,East,887.271,-63.3765,3
CA-2017-119655,2017-04-20,2017-04-24,Office Supplies,Binders,Central,146.86,70.4928,7
CA-2017-119655,2017-04-20,2017-04-24,Office Supplies,Binders,Central,36.56,18.28,4
CA-2015-164567,2015-06-15,2015-06-19,Technology,Phones,West,225.576,22.5576,3
CA-2014-131947,2014-09-17,2014-09-22,Office Supplies,Art,West,5.248,0.4592,2
CA-2014-131947,2014-09-17,2014-09-22,Office Supplies,Art,West,38.256,4.782,3
CA-2014-131947,2014-09-17,2014-09-22,Office Supplies,Paper,West,40.24,13.078,5
CA-2014-131947,2014-09-17,2014-09-22,Technology,Machines,West,29.925,-21.945,5
CA-2014-131947,2014-09-17,2014-09-22,Office Supplies,Paper,West,148.704,46.47,6
CA-2014-131947,2014-09-17,2014-09-22,Technology,Accessories,West,55.92,16.776,10
CA-2016-152520,2016-07-08,2016-07-12,Office Supplies,Paper,East,12.96,6.2208,2
CA-2016-101791,2016-05-27,2016-05-31,Furniture,Furnishings,Central,25.176,-33.3582,3
CA-2016-101791,2016-05-27,2016-05-31,Furniture,Furnishings,Central,5.584,-1.6752,2
CA-2016-101791,2016-05-27,2016-05-31,Office Supplies,Storage,Central,1297.368,97.3026,9
CA-2017-121195,2017-12-24,2017-12-27,Office Supplies,Storage,Central,264.32,19.824,2
CA-2017-163209,2017-05-03,2017-05-07,Office Supplies,Paper,West,25.92,12.4416,4
CA-2017-163209,2017-05-03,2017-05-07,Office Supplies,Art,West,22.96,6.6584,7
CA-2014-133354,2014-02-22,2014-02-24,Office Supplies,Paper,West,19.44,9.3312,3
US-2015-130491,2015-02-08,2015-02-11,Office Supplies,Paper,Central,9.54,4.293,2
US-2015-130491,2015-02-08,2015-02-11,Office Supplies,Fasteners,Central,5.81,1.8011,1
US-2015-130491,2015-02-08,2015-02-11,Office Supplies,Art,Central,5.76,1.728,2
CA-2015-113740,2015-08-24,2015-08-28,Furniture,Furnishings,East,14.91,4.6221,3
CA-2014-148425,2014-11-30,2014-12-04,Office Supplies,Binders,South,6.642,-4.428,9
CA-2016-144309,2016-12-10,2016-12-16,Office Supplies,Paper,East,18.54,8.7138,2
CA-2016-144309,2016-12-10,2016-12-16,Office Supplies,Binders,East,679.96,220.987,5
CA-2017-151225,2017-10-27,2017-10-29,Furniture,Tables,West,189.576,9.4788,1
CA-2017-151225,2017-10-27,2017-10-29,Technology,Phones,West,71.96,7.196,5
US-2014-144078,2014-11-25,2014-11-29,Technology,Phones,West,539.92,47.243,5
US-2014-144078,2014-11-25,2014-11-29,Furniture,Chairs,West,725.344,54.4008,4
US-2014-144078,2014-11-25,2014-11-29,Office Supplies,Art,West,7.44,2.604,3
CA-2014-124464,2014-07-14,2014-07-20,Office Supplies,Appliances,East,39.48,11.0544,1
CA-2015-136805,2015-05-23,2015-05-27,Office Supplies,Appliances,Central,850.5,245.7,5
CA-2015-136805,2015-05-23,2015-05-27,Furniture,Furnishings,Central,75.33,19.5858,9
US-2015-159499,2015-11-21,2015-11-23,Office Supplies,Appliances,West,325.632,28.4928,6
US-2015-159499,2015-11-21,2015-11-23,Technology,Accessories,West,23.344,-1.459,2
US-2015-159499,2015-11-21,2015-11-23,Office Supplies,Labels,West,16.52,5.369,5
CA-2014-162089,2014-03-30,2014-04-01,Office Supplies,Envelopes,Central,335.72,113.3055,5
CA-2014-162089,2014-03-30,2014-04-01,Technology,Phones,Central,251.944,88.1804,7
CA-2014-162089,2014-03-30,2014-04-01,Furniture,Chairs,Central,127.302,-9.093,7
US-2017-158526,2017-12-29,2018-01-01,Furniture,Chairs,South,1207.84,314.0384,8
US-2017-158526,2017-12-29,2018-01-01,Office Supplies,Binders,South,12.53,5.8891,1
US-2017-158526,2017-12-29,2018-01-01,Office Supplies,Art,South,34.58,10.0282,1
US-2017-158526,2017-12-29,2018-01-01,Furniture,Chairs,South,300.98,87.2842,1
US-2017-158526,2017-12-29,2018-01-01,Furniture,Chairs,South,258.75,77.625,3
CA-2017-104885,2017-03-02,2017-03-08,Office Supplies,Art,East,59.52,15.4752,3
CA-2017-104885,2017-03-02,2017-03-08,Office Supplies,Envelopes,East,57.96,27.2412,7
CA-2017-104885,2017-03-02,2017-03-08,Furniture,Bookcases,East,441.96,101.6508,2
CA-2017-104885,2017-03-02,2017-03-08,Office Supplies,Paper,East,68.04,33.3396,6
US-2016-157490,2016-10-06,2016-10-07,Technology,Machines,West,703.71,-938.28,6
US-2016-157490,2016-10-06,2016-10-07,Office Supplies,Binders,West,17.904,-14.92,4
US-2016-157490,2016-10-06,2016-10-07,Office Supplies,Binders,West,11.976,-9.1816,4
US-2016-157490,2016-10-06,2016-10-07,Technology,Accessories,West,67.96,0.8495,5
CA-2015-161452,2015-04-05,2015-04-11,Furniture,Chairs,West,892.224,89.2224,3
US-2014-115196,2014-09-09,2014-09-13,Technology,Machines,South,1299.99,-571.9956,2
CA-2016-138968,2016-03-15,2016-03-16,Office Supplies,Binders,West,4.544,1.6472,2
CA-2016-138968,2016-03-15,2016-03-16,Furniture,Chairs,West,1352.032,84.502,4
CA-2015-101889,2015-12-27,2015-12-31,Furniture,Tables,East,1548.99,-464.697,9
CA-2015-101889,2015-12-27,2015-12-31,Office Supplies,Envelopes,East,19.872,6.7068,3
CA-2017-110821,2017-08-07,2017-08-08,Technology,Accessories,Central,119.448,-13.4379,3
CA-2017-110821,2017-08-07,2017-08-08,Office Supplies,Storage,Central,118.16,-25.109,2
CA-2015-121552,2015-03-22,2015-03-27,Office Supplies,Art,South,19.56,5.4768,4
CA-2015-107685,2015-11-30,2015-12-02,Furniture,Furnishings,West,80.96,29.1456,4
CA-2015-107685,2015-11-30,2015-12-02,Office Supplies,Paper,West,25.92,12.4416,4
US-2014-120740,2014-04-15,2014-04-15,Office Supplies,Appliances,West,106.96,31.0184,2
US-2014-120740,2014-04-15,2014-04-15,Furniture,Furnishings,West,187.76,76.9816,4
CA-2017-155740,2017-07-30,2017-08-02,Office Supplies,Binders,East,76.776,-53.7432,4
CA-2017-146493,2017-06-01,2017-06-05,Office Supplies,Binders,Central,53.9,25.872,5
CA-2014-105417,2014-01-07,2014-01-12,Furniture,Furnishings,Central,76.728,-53.7096,3
CA-2014-105417,2014-01-07,2014-01-12,Office Supplies,Binders,Central,10.43,-18.2525,7
US-2017-141509,2017-09-29,2017-10-01,Office Supplies,Art,West,99.2,25.792,5
CA-2017-139493,2017-09-13,2017-09-19,Office Supplies,Art,South,15.92,2.786,5
CA-2014-151967,2014-10-22,2014-10-26,Furniture,Furnishings,South,129.92,10.3936,4
US-2016-140158,2016-10-04,2016-10-08,Office Supplies,Binders,East,30.4,13.984,1
US-2016-140158,2016-10-04,2016-10-08,Technology,Copiers,East,5399.91,2591.9568,9
US-2016-140158,2016-10-04,2016-10-08,Office Supplies,Storage,East,119.1,34.539,3
CA-2015-130974,2015-11-27,2015-11-29,Office Supplies,Paper,East,40.08,19.2384,6
CA-2015-130974,2015-11-27,2015-11-29,Office Supplies,Paper,East,59.94,28.1718,3
CA-2015-130974,2015-11-27,2015-11-29,Technology,Accessories,East,259.98,88.3932,2
CA-2015-130974,2015-11-27,2015-11-29,Furniture,Bookcases,East,170.98,32.4862,1
CA-2015-130974,2015-11-27,2015-11-29,Furniture,Furnishings,East,38.97,4.6764,3
CA-2015-130974,2015-11-27,2015-11-29,Office Supplies,Paper,East,154.9,69.705,5
CA-2015-130974,2015-11-27,2015-11-29,Furniture,Tables,East,446.068,0,4
CA-2017-133487,2017-05-06,2017-05-09,Office Supplies,Appliances,West,152.94,41.2938,3
CA-2014-142951,2014-10-08,2014-10-08,Technology,Accessories,South,23.472,4.9878,3
CA-2014-133592,2014-12-31,2015-01-07,Office Supplies,Paper,East,195.64,91.9508,4
CA-2014-133592,2014-12-31,2015-01-07,Office Supplies,Paper,East,14.94,7.0218,3
CA-2014-133592,2014-12-31,2015-01-07,Technology,Accessories,East,1687.8,742.632,4
CA-2014-133592,2014-12-31,2015-01-07,Furniture,Bookcases,East,341.96,78.6508,2
CA-2014-133592,2014-12-31,2015-01-07,Furniture,Chairs,East,605.88,151.47,6
CA-2015-120782,2015-04-28,2015-05-01,Office Supplies,Appliances,Central,186.732,41.496,1
CA-2015-120782,2015-04-28,2015-05-01,Office Supplies,Binders,Central,3812.97,1906.485,3
CA-2015-116876,2015-02-14,2015-02-21,Office Supplies,Binders,East,26.424,9.5787,9
CA-2015-116876,2015-02-14,2015-02-21,Technology,Phones,East,625.99,187.797,1
CA-2016-169838,2016-11-25,2016-11-29,Furniture,Tables,Central,1568.61,329.4081,9
CA-2016-169838,2016-11-25,2016-11-29,Office Supplies,Binders,Central,17.3,8.304,1
CA-2016-169838,2016-11-25,2016-11-29,Technology,Accessories,Central,160,62.4,8
US-2017-128951,2017-07-15,2017-07-17,Office Supplies,Appliances,South,179.94,50.3832,3
US-2017-128951,2017-07-15,2017-07-17,Furniture,Tables,South,872.94,157.1292,3
US-2017-128951,2017-07-15,2017-07-17,Office Supplies,Paper,South,12.96,6.2208,2
CA-2014-102330,2014-12-29,2015-01-03,Office Supplies,Labels,West,88.8,44.4,6
CA-2014-102330,2014-12-29,2015-01-03,Technology,Phones,West,319.968,35.9964,4
CA-2016-118899,2016-03-22,2016-03-22,Furniture,Chairs,West,167.888,14.6902,7
CA-2017-107958,2017-07-02,2017-07-05,Office Supplies,Paper,Central,163.96,59.4355,5
CA-2017-107958,2017-07-02,2017-07-05,Office Supplies,Binders,Central,5.232,-8.1096,4
CA-2017-151799,2017-12-14,2017-12-18,Technology,Copiers,East,1199.98,467.9922,2
CA-2017-151799,2017-12-14,2017-12-18,Office Supplies,Storage,East,73.85,2.2155,1
CA-2017-151799,2017-12-14,2017-12-18,Office Supplies,Supplies,East,25.71,6.6846,3
CA-2017-151799,2017-12-14,2017-12-18,Office Supplies,Fasteners,East,17.28,8.1216,6
CA-2017-151799,2017-12-14,2017-12-18,Furniture,Tables,East,526.582,-52.6582,2
CA-2016-114601,2016-08-26,2016-09-02,Office Supplies,Paper,Central,11.56,5.6644,2
CA-2016-114601,2016-08-26,2016-09-02,Technology,Phones,Central,209.97,58.7916,3
CA-2016-114601,2016-08-26,2016-09-02,Furniture,Tables,Central,447.84,98.5248,4
CA-2016-114601,2016-08-26,2016-09-02,Technology,Accessories,Central,479.97,163.1898,3
CA-2016-114601,2016-08-26,2016-09-02,Office Supplies,Art,Central,8.64,2.5056,3
CA-2017-100237,2017-10-15,2017-10-19,Office Supplies,Art,West,11.68,4.2048,2
CA-2014-139542,2014-10-25,2014-10-29,Technology,Accessories,East,40.776,0.5097,3
CA-2014-139542,2014-10-25,2014-10-29,Office Supplies,Binders,East,13.698,-9.5886,3
US-2015-142811,2015-04-02,2015-04-07,Technology,Phones,West,87.8,32.925,5
CA-2017-139353,2017-10-28,2017-10-30,Furniture,Furnishings,South,77.952,15.5904,3
CA-2017-139353,2017-10-28,2017-10-30,Office Supplies,Storage,South,147.184,-29.4368,2
CA-2017-139353,2017-10-28,2017-10-30,Office Supplies,Paper,South,47.952,16.1838,3
CA-2014-150203,2014-12-05,2014-12-07,Office Supplies,Appliances,West,250.26,72.5754,6
US-2017-101518,2017-11-03,2017-11-08,Technology,Accessories,East,40.776,0.5097,3
CA-2015-149636,2015-01-06,2015-01-12,Office Supplies,Paper,West,29.6,9.25,5
CA-2015-149636,2015-01-06,2015-01-12,Office Supplies,Binders,West,1.938,-1.3566,2
US-2017-146213,2017-09-09,2017-09-14,Technology,Accessories,West,159.96,51.1872,4
CA-2015-108588,2015-01-05,2015-01-10,Office Supplies,Art,East,59.52,15.4752,3
CA-2015-108588,2015-01-05,2015-01-10,Office Supplies,Envelopes,East,17.48,8.2156,2
CA-2015-108588,2015-01-05,2015-01-10,Office Supplies,Binders,East,13.168,4.6088,2
US-2017-138086,2017-04-16,2017-04-20,Office Supplies,Appliances,West,40.74,12.222,3
CA-2015-139374,2015-09-10,2015-09-14,Furniture,Chairs,Central,179.886,-2.5698,1
CA-2016-113978,2016-09-25,2016-09-29,Office Supplies,Appliances,East,286.256,17.891,1
CA-2016-113978,2016-09-25,2016-09-29,Office Supplies,Storage,East,24.224,-4.8448,2
CA-2016-113978,2016-09-25,2016-09-29,Office Supplies,Storage,East,331.536,-82.884,3
US-2015-150231,2015-03-16,2015-03-20,Office Supplies,Art,East,17.52,6.3072,3
CA-2016-106915,2016-11-26,2016-12-02,Office Supplies,Art,Central,17.856,4.2408,4
US-2016-109260,2016-09-26,2016-10-01,Technology,Accessories,South,431.976,-75.5958,3
CA-2017-104850,2017-06-13,2017-06-19,Furniture,Chairs,West,291.136,-25.4744,4
CA-2017-140508,2017-09-18,2017-09-21,Office Supplies,Envelopes,Central,114.848,35.89,4
CA-2017-143294,2017-06-02,2017-06-08,Office Supplies,Paper,Central,10.688,3.7408,2
CA-2016-165673,2016-05-15,2016-05-19,Office Supplies,Paper,East,15.232,5.5216,4
CA-2017-134418,2017-09-15,2017-09-20,Office Supplies,Art,West,12.42,5.2164,3
US-2016-106313,2016-08-22,2016-08-26,Office Supplies,Paper,West,19.44,9.3312,3
CA-2014-105872,2014-05-30,2014-06-06,Office Supplies,Binders,East,70.368,26.388,4
CA-2017-108287,2017-12-18,2017-12-20,Office Supplies,Art,South,12.672,1.4256,9
CA-2017-141103,2017-07-30,2017-08-06,Technology,Phones,East,89.95,43.176,5
CA-2014-154781,2014-11-21,2014-11-26,Office Supplies,Paper,West,6.58,3.0268,2
CA-2014-154781,2014-11-21,2014-11-26,Technology,Accessories,West,94.99,28.497,1
CA-2015-147816,2015-09-24,2015-09-26,Technology,Phones,West,35.12,13.17,2
CA-2017-105326,2017-08-20,2017-08-27,Office Supplies,Paper,West,25.92,12.4416,4
CA-2016-133613,2016-06-17,2016-06-22,Office Supplies,Binders,East,7.96,3.7412,2
CA-2016-133613,2016-06-17,2016-06-22,Technology,Phones,East,566.97,153.0819,3
CA-2016-133613,2016-06-17,2016-06-22,Office Supplies,Art,East,9.84,2.8536,3
CA-2015-109113,2015-12-19,2015-12-23,Technology,Accessories,Central,25.488,4.779,2
CA-2015-156153,2015-05-31,2015-06-02,Office Supplies,Fasteners,East,7.56,0.3024,6
CA-2015-133242,2015-06-18,2015-06-24,Furniture,Furnishings,South,60.84,19.4688,3
CA-2015-133242,2015-06-18,2015-06-24,Office Supplies,Storage,South,450.04,58.5052,2
CA-2015-133242,2015-06-18,2015-06-24,Office Supplies,Binders,South,34.6,16.608,2
CA-2015-133242,2015-06-18,2015-06-24,Technology,Phones,South,467.97,140.391,3
CA-2015-133242,2015-06-18,2015-06-24,Office Supplies,Binders,South,33.02,15.8496,2
CA-2015-158323,2015-11-30,2015-12-03,Furniture,Furnishings,South,17.088,1.068,2
CA-2015-161795,2015-12-21,2015-12-23,Office Supplies,Art,East,3.008,0.3384,2
CA-2017-100902,2017-11-17,2017-11-21,Office Supplies,Paper,South,268.24,93.884,7
CA-2017-100902,2017-11-17,2017-11-21,Technology,Accessories,South,431.16,107.79,5
CA-2017-112844,2017-11-13,2017-11-16,Technology,Phones,East,43.6,12.208,4
CA-2017-112844,2017-11-13,2017-11-16,Furniture,Furnishings,East,154.95,30.99,3
CA-2016-158925,2016-10-24,2016-10-28,Office Supplies,Paper,Central,15.552,5.4432,3
CA-2014-155390,2014-12-06,2014-12-11,Office Supplies,Paper,South,42.208,13.7176,2
CA-2017-123071,2017-12-03,2017-12-06,Office Supplies,Paper,Central,10.368,3.6288,2
CA-2017-156391,2017-09-26,2017-09-28,Office Supplies,Art,West,2.224,0.556,1
CA-2015-103093,2015-02-03,2015-02-07,Office Supplies,Envelopes,South,74.52,35.0244,9
US-2017-118941,2017-08-12,2017-08-12,Office Supplies,Art,East,17.52,5.256,3
US-2017-118941,2017-08-12,2017-08-12,Furniture,Chairs,East,1779.9,373.779,5
US-2017-118941,2017-08-12,2017-08-12,Office Supplies,Art,East,219.9,59.373,5
CA-2015-169299,2015-08-24,2015-08-26,Office Supplies,Art,West,7.152,0.7152,3
CA-2017-154088,2017-11-12,2017-11-17,Office Supplies,Paper,South,26.72,9.352,5
CA-2016-155978,2016-08-01,2016-08-01,Technology,Phones,West,1039.728,90.9762,2
CA-2016-155978,2016-08-01,2016-08-01,Office Supplies,Appliances,West,45.96,13.788,2
CA-2016-108196,2016-11-25,2016-12-02,Office Supplies,Binders,East,456.588,-304.392,2
CA-2016-108196,2016-11-25,2016-12-02,Technology,Machines,East,4499.985,-6599.978,5
CA-2016-108196,2016-11-25,2016-12-02,Technology,Accessories,East,59.976,11.9952,3
CA-2016-152800,2016-04-13,2016-04-15,Office Supplies,Envelopes,West,6.12,2.8764,3
CA-2014-166961,2014-12-27,2014-12-31,Office Supplies,Appliances,West,10.98,2.9646,1
CA-2014-166961,2014-12-27,2014-12-31,Office Supplies,Fasteners,West,7.86,3.6156,3
CA-2014-166961,2014-12-27,2014-12-31,Office Supplies,Storage,West,51.45,13.8915,3
CA-2014-166961,2014-12-27,2014-12-31,Office Supplies,Binders,West,37.056,13.896,3
CA-2016-139381,2016-04-18,2016-04-22,Office Supplies,Appliances,South,203.92,55.0584,4
CA-2016-139381,2016-04-18,2016-04-22,Technology,Phones,South,29.56,7.9812,4
CA-2015-132136,2015-03-08,2015-03-12,Office Supplies,Binders,Central,8.568,-14.5656,3
CA-2016-162236,2016-11-04,2016-11-06,Office Supplies,Storage,South,45.248,3.9592,2
CA-2016-162236,2016-11-04,2016-11-06,Furniture,Tables,South,876.3,-292.1,10
CA-2016-162236,2016-11-04,2016-11-06,Office Supplies,Supplies,South,185.376,-34.758,2
US-2014-111353,2014-11-29,2014-12-06,Office Supplies,Labels,East,25.06,11.7782,2
US-2016-117037,2016-05-17,2016-05-20,Office Supplies,Binders,Central,2.89,-4.7685,1
US-2016-117037,2016-05-17,2016-05-20,Office Supplies,Fasteners,Central,7.896,2.4675,3
US-2016-117037,2016-05-17,2016-05-20,Furniture,Furnishings,Central,22.608,-10.1736,3
US-2016-117037,2016-05-17,2016-05-20,Office Supplies,Paper,Central,30.528,9.54,8
CA-2017-160801,2017-09-19,2017-09-19,Office Supplies,Binders,East,4.842,-3.3894,3
CA-2016-108364,2016-12-19,2016-12-24,Office Supplies,Binders,Central,1.8,-2.88,5
CA-2017-169362,2017-10-12,2017-10-15,Technology,Accessories,Central,39.984,-1.4994,2
CA-2015-127481,2015-12-12,2015-12-15,Office Supplies,Paper,West,32.4,15.876,5
CA-2015-127481,2015-12-12,2015-12-15,Office Supplies,Paper,West,97.88,48.94,2
CA-2015-112711,2015-07-12,2015-07-18,Technology,Phones,Central,307.168,30.7168,4
US-2015-145121,2015-10-02,2015-10-06,Office Supplies,Binders,East,26.9,13.181,5
CA-2017-166184,2017-03-24,2017-03-27,Office Supplies,Envelopes,East,47.01,22.0947,3
CA-2017-166184,2017-03-24,2017-03-27,Technology,Phones,East,469.99,136.2971,1
CA-2017-166184,2017-03-24,2017-03-27,Furniture,Chairs,East,207.846,2.3094,3
CA-2017-157413,2017-06-01,2017-06-06,Office Supplies,Storage,East,324.744,-77.1267,3
CA-2014-143637,2014-03-24,2014-03-29,Furniture,Furnishings,West,40.48,14.5728,2
CA-2015-102260,2015-09-22,2015-09-26,Office Supplies,Labels,South,12,4.2,4
CA-2015-102260,2015-09-22,2015-09-26,Office Supplies,Storage,South,720.064,-63.0056,4
CA-2015-102260,2015-09-22,2015-09-26,Office Supplies,Storage,South,25.424,-4.767,1
CA-2015-102260,2015-09-22,2015-09-26,Office Supplies,Art,South,2.816,0.3168,2
CA-2015-102260,2015-09-22,2015-09-26,Office Supplies,Binders,South,3.204,-2.5632,2
US-2016-137295,2016-01-08,2016-01-13,Office Supplies,Binders,South,30.828,-24.6624,7
US-2016-137295,2016-01-08,2016-01-13,Office Supplies,Art,South,47.616,5.952,3
US-2016-137295,2016-01-08,2016-01-13,Technology,Phones,South,108.784,10.8784,2
CA-2016-134334,2016-02-14,2016-02-15,Office Supplies,Paper,East,4.77,2.1465,1
CA-2016-134334,2016-02-14,2016-02-15,Office Supplies,Art,East,7.98,2.0748,3
CA-2016-134334,2016-02-14,2016-02-15,Furniture,Tables,East,550.431,-47.1798,3
CA-2016-134334,2016-02-14,2016-02-15,Furniture,Furnishings,East,10.56,4.6464,6
US-2017-109316,2017-06-08,2017-06-10,Furniture,Bookcases,West,1497.666,140.9568,2
US-2017-109316,2017-06-08,2017-06-10,Technology,Phones,West,17.52,-3.504,2
CA-2016-138478,2016-10-21,2016-10-26,Office Supplies,Art,West,113.22,29.4372,3
